low.token	low.lemma	pos	freq	ent	frei	los	un	typ	basis
stammfreier	stammfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	stamm
entsiegelt	entsiegelt	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	siegelt
unfachmännischer	unfachmännisch	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	fachmännisch
verantwortungsfreier	verantwortungsfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	verantwortungs
unvergorener	unvergoren	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	vergoren
unerzwungener	unerzwungen	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	erzwungen
patentfreier	patentfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	patent
unbezeichneter	unbezeichnet	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	bezeichnet
entziffernder	entziffernd	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	ziffernd
baumfreier	baumfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	baum
unmotorisierter	unmotorisiert	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	motorisiert
ungeheuchelter	ungeheuchelt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	geheuchelt
unerhoffter	unerhofft	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	erhofft
entschleiert	entschleiert	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	schleiert
entsinnlicht	entsinnlicht	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	sinnlicht
entweihter	entweihter	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	weihter
sangallos	sangallos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	sangal
luftloser	luftlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	luft
lotterielos	lotterielos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	lotterie
entschädigter	entschädigt	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	schädigt
sturzfreier	sturzfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	sturz
unbeanstandeter	unbeanstandet	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	beanstandet
entmännlicht	entmännlicht	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	männlicht
unbedarftesten	unbedarft	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	bedarft
holzfreier	holzfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	holz
unverdeckter	unverdeckt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	verdeckt
unbeschilderter	unbeschildert	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	beschildert
dillos	dillos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	dil
steinfreier	steinfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	stein
unausgefüllter	unausgefüllt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	ausgefüllt
unlizenzierter	unlizenziert	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	lizenziert
unhintergehbarer	unhintergehbar	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	hintergehbar
zuschlagsfreier	zuschlagsfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	zuschlags
entschuppt	entschuppt	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	schuppt
sturmfreier	sturmfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	sturm
medaillenloser	medaillenlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	medaillen
kraftfahrzeugsteuerfrei	kraftfahrzeugsteuerfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	kraftfahrzeugsteuer
analogielos	analogielos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	analogie
entblösster	entblößter	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	blößter
produktionslos	produktionslos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	produktions
unaufgelöster	unaufgelöst	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	aufgelöst
entraubt	entraubt	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	raubt
astloser	astlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	ast
beinloser	beinlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	bein
wegloser	weglos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	weg
unglasierter	unglasiert	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	glasiert
entjungfert	entjungfert	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	jungfert
unnummerierter	unnummeriert	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	nummeriert
krisenfreier	krisenfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	krisen
qualmfreier	qualmfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	qualm
unvorgesehener	unvorgesehen	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	vorgesehen
ungeweihter	ungeweiht	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	geweiht
entglittener	entglitten	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	glitten
unhinterfragbarer	unhinterfragbar	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	hinterfragbar
rückhaltsloser	rückhaltslos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	rückhalts
stützenfreier	stützenfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	stützen
zufallslos	zufallslos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	zufalls
entschwundener	entschwunden	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	schwunden
unbelegter	unbelegt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	belegt
widerspruchfrei	widerspruchfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	widerspruch
fleischfreier	fleischfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	fleisch
unentfremdeter	unentfremdet	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	entfremdet
ungeschwärzter	ungeschwärzt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	geschwärzt
unverhandelbarer	unverhandelbar	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	verhandelbar
unlink	unlink	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	link
unredigierter	unredigiert	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	redigiert
unbefriedigbar	unbefriedigbar	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	befriedigbar
entschlackender	entschlackend	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	schlackend
entfleuchter	entfleucht	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	fleucht
unbekehrter	unbekehrt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	bekehrt
gruppenlos	gruppenlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	gruppen
unverzeihbarer	unverzeihbar	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	verzeihbar
unspezifizierter	unspezifiziert	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	spezifiziert
unermüdeter	unermüdet	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	ermüdet
unvermögensteuer	unvermögensteuer	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	vermögensteuer
entwidmeter	entwidmet	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	widmet
entflechtungsmittel	entflechtungsmittel	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	flechtungsmittel
entschluesselt	entschluesselt	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	schluesselt
entnebelt	entnebelt	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	nebelt
unrelevanter	unrelevant	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	relevant
streikfreier	streikfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	streik
entgeben	entgeben	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	geben
unverbrannter	unverbrannt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	verbrannt
ungleichförmiger	ungleichförmig	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	gleichförmig
hilfsloser	hilfslos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	hilfs
unkorrelierter	unkorreliert	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	korreliert
rechtsirrtumsfrei	rechtsirrtumsfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	rechtsirrtums
unverwachsen	unverwachsen	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	verwachsen
amtsfreier	amtsfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	amts
kroatenfrei	kroatenfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	kroaten
entlüfteter	entlüftet	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	lüftet
unbeantwortbarer	unbeantwortbar	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	beantwortbar
unangeleinter	unangeleint	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	angeleint
unverderblicher	unverderblich	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	verderblich
unbewirtschafteter	unbewirtschaftet	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	bewirtschaftet
unaufgeforderter	unaufgefordert	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	aufgefordert
ungetrübtesten	ungetrübt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	getrübt
chaotenfrei	chaotenfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	chaoten
unzufriedenstellender	unzufriedenstellend	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	zufriedenstellend
unpräparierter	unpräpariert	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	präpariert
entschält	entschält	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	schält
viehloser	viehlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	vieh
henkerslos	henkerslos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	henkers
entpersönlichter	entpersönlicht	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	persönlicht
entsublimiert	entsublimiert	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	sublimiert
kehlkopfloser	kehlkopflos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	kehlkopf
verlustloser	verlustlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	verlust
unausführlich	unausführlich	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	ausführlich
erdenlos	erdenlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	erden
unermeßlicher	unermesslich	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	ermesslich
sonnenloser	sonnenlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	sonnen
damenloser	damenlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	damen
federloser	federlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	feder
ungewölbt	ungewölbt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	gewölbt
unverlierbarer	unverlierbar	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	verlierbar
bugfrei	bugfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	bug
unbewanderter	unbewandert	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	bewandert
ungerahmter	ungerahmt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	gerahmt
mollos	mollos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	mol
wettkampffreier	wettkampffrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	wettkampf
unexakter	unexakt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	exakt
schwanzloser	schwanzlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	schwanz
ungezeigter	ungezeigt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	gezeigt
lizenzfreier	lizenzfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	lizenz
unverspurter	unverspurt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	verspurt
unbeeinflußbarer	unbeeinflußbar	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	beeinflußbar
kleidzeitlos	kleidzeitlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	kleidzeit
entbrandet	entbrandet	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	brandet
unverwirklichter	unverwirklicht	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	verwirklicht
zinsenloser	zinsenlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	zinsen
entasteter	entastet	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	astet
ungedämpfter	ungedämpft	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	gedämpft
unvermengt	unvermengt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	vermengt
motorloser	motorlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	motor
unverzweigter	unverzweigt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	verzweigt
unwiderleglicher	unwiderleglich	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	widerleglich
undekorierter	undekoriert	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	dekoriert
unabsetzbarer	unabsetzbar	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	absetzbar
unzynischer	unzynisch	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	zynisch
fettloser	fettlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	fett
undelikater	undelikat	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	delikat
blockierungsfrei	blockierungsfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	blockierungs
unaufgesetzter	unaufgesetzt	ADJD	3	FALSE	FALSE	FALSE	TRUE	un-	aufgesetzt
schlackenfreier	schlackenfrei	ADJD	3	FALSE	TRUE	FALSE	FALSE	-frei	schlacken
tränenloser	tränenlos	ADJD	3	FALSE	FALSE	TRUE	FALSE	-los	tränen
entschlackungsmittel	entschlackungsmittel	ADJD	3	TRUE	FALSE	FALSE	FALSE	ent-	schlackungsmittel
gastlosen	gastlos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	gast
entblödete	entblödet	ADJA	2	TRUE	FALSE	FALSE	FALSE	ent-	blödet
gansloser	ganslos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	gans
unbewußtem	unbewußt	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	bewußt
unmaßgeblicher	unmaßgeblicher	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	maßgeblicher
unanfälliger	unanfällig	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	anfällig
metzloser	metzlos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	metz
kurzzeitarbeitslosen	kurzzeitarbeitslos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	kurzzeitarbeits
unalten	unalt	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	alt
unwettertote	unwettertot	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	wettertot
bayernlose	bayernlos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	bayern
hauptlosen	hauptlos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	haupt
hochzeitslose	hochzeitslos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	hochzeits
unkrautwüste	unkrautwüst	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	krautwüst
unselbstständigerwerbenden	unselbstständigerwerbend	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	selbstständigerwerbend
ungarviertel	ungarviertel	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	garviertel
entrutschte	entrutscht	ADJA	2	TRUE	FALSE	FALSE	FALSE	ent-	rutscht
ungluecklicherweise	ungluecklicherweis	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	gluecklicherweis
unabstimmbaren	unabstimmbar	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	abstimmbar
entspannungsuchende	entspannungsuchend	ADJA	2	TRUE	FALSE	FALSE	FALSE	ent-	spannungsuchend
unblöden	unblöd	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	blöd
unägyptischer	unägyptisch	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	ägyptisch
vanlose	vanlos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	van
teilarbeitslose	teilarbeitslos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	teilarbeits
unwerteste	unwert	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	wert
moorlosen	moorlos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	moor
unbestimmteres	unbestimmt	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	bestimmt
stasi-freie	stasi-frei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	stasi-
unzusammengehörige	unzusammengehörig	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	zusammengehörig
unmischbare	unmischbar	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	mischbar
stängelloses	stängellos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	stängel
sündloser	sündlos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	sünd
enthallten	enthallt	ADJA	2	TRUE	FALSE	FALSE	FALSE	ent-	hallt
skalenfreie	skalenfrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	skalen
fixpunktfreie	fixpunktfrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	fixpunkt
filzfreier	filzfrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	filz
unmathematisches	unmathematisch	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	mathematisch
entnervtesten	entnervt	ADJA	2	TRUE	FALSE	FALSE	FALSE	ent-	nervt
unanalysierten	unanalysiert	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	analysiert
ungleicharmigen	ungleicharmig	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	gleicharmig
asylfreies	asylfrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	asyl
einflußloseren	einflusslos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	einfluss
entscheidbares	entscheidbar	ADJA	2	TRUE	FALSE	FALSE	FALSE	ent-	scheidbar
tannenbaumfreie	tannenbaumfrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	tannenbaum
unverifiziertem	unverifiziert	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	verifiziert
unanalysierbare	unanalysierbar	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	analysierbar
unbehüllten	unbehüllt	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	behüllt
ungefurchten	ungefurcht	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	gefurcht
ungerundeter	ungerundet	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	gerundet
unzerlegbarer	unzerlegbar	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	zerlegbar
ungarländische	ungarländisch	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	garländisch
kräftefreies	kräftefrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	kräfte
schnallenlose	schnallenlos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	schnallen
wertfreiere	wertfrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	wert
quasifreie	quasifrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	quasi
quellenfreie	quellenfrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	quellen
strahlungsloser	strahlungslos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	strahlungs
ungeradzahliger	ungeradzahlig	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	geradzahlig
ungewölbte	ungewölbt	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	gewölbt
unheraldischen	unheraldisch	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	heraldisch
unverpflichteten	unverpflichtet	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	verpflichtet
dachverbandsfreie	dachverbandsfrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	dachverbands
unkatalysierten	unkatalysiert	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	katalysiert
unverlinkter	unverlinkt	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	verlinkt
unvokalisierten	unvokalisiert	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	vokalisiert
bißlosen	bisslos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	biss
koordinatenfreien	koordinatenfrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	koordinaten
rippenloses	rippenlos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	rippen
unstarrer	unstarr	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	starr
unverwachsenen	unverwachsen	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	verwachsen
konkursfreien	konkursfrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	konkurs
verwaltungsgemeinschaftsfreien	verwaltungsgemeinschaftsfrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	verwaltungsgemeinschafts
unerweiterten	unerweitert	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	erweitert
unpunktierte	unpunktiert	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	punktiert
tentakellosen	tentakellos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	tentakel
unabgekürzte	unabgekürzt	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	abgekürzt
unlustbetonten	unlustbetont	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	lustbetont
unsegmentierten	unsegmentiert	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	segmentiert
argumentloses	argumentlos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	argument
breitenlose	breitenlos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	breiten
rückstossfreie	rückstossfrei	ADJA	2	FALSE	TRUE	FALSE	FALSE	-frei	rückstoss
analogielose	analogielos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	analogie
unbemerkteste	unbemerkt	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	bemerkt
bahnsteiglose	bahnsteiglos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	bahnsteig
undeklinierten	undekliniert	ADJA	2	FALSE	FALSE	FALSE	TRUE	un-	dekliniert
gemeinschaftslose	gemeinschaftslos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	gemeinschafts
dauererwerbslosen	dauererwerbslos	ADJA	2	FALSE	FALSE	TRUE	FALSE	-los	dauererwerbs
entnationalisiert	entnationalisiert	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	nationalisiert
unbewaldeter	unbewaldet	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	bewaldet
eintrittsfreier	eintrittsfrei	ADJD	2	FALSE	TRUE	FALSE	FALSE	-frei	eintritts
entlastungsverfahren	entlastungsverfahren	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	lastungsverfahren
entblüht	entblüht	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	blüht
entprivatisiert	entprivatisiert	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	privatisiert
entalkoholisiert	entalkoholisiert	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	alkoholisiert
ungereinigter	ungereinigt	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	gereinigt
entsiegelter	entsiegelt	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	siegelt
reizfreier	reizfrei	ADJD	2	FALSE	TRUE	FALSE	FALSE	-frei	reiz
nebelfreier	nebelfrei	ADJD	2	FALSE	TRUE	FALSE	FALSE	-frei	nebel
entkuppelt	entkuppelt	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	kuppelt
hohnloser	hohnlos	ADJD	2	FALSE	FALSE	TRUE	FALSE	-los	hohn
feindbildlos	feindbildlos	ADJD	2	FALSE	FALSE	TRUE	FALSE	-los	feindbild
kinderfreier	kinderfrei	ADJD	2	FALSE	TRUE	FALSE	FALSE	-frei	kinder
unvermischter	unvermischt	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	vermischt
metallfreier	metallfrei	ADJD	2	FALSE	TRUE	FALSE	FALSE	-frei	metall
ungestützter	ungestützt	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	gestützt
entführter	entführt	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	führt
hornloser	hornlos	ADJD	2	FALSE	FALSE	TRUE	FALSE	-los	horn
unausgelebter	unausgelebt	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	ausgelebt
gegenstandsfreier	gegenstandsfrei	ADJD	2	FALSE	TRUE	FALSE	FALSE	-frei	gegenstands
ungesüsster	ungesüsst	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	gesüsst
unnennbarer	unnennbar	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	nennbar
unangeforderter	unangefordert	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	angefordert
entschlammt	entschlammt	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	schlammt
ungrundierter	ungrundiert	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	grundiert
ungemischter	ungemischt	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	gemischt
unüberprüfbarer	unüberprüfbar	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	überprüfbar
entängstigt	entängstigt	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	ängstigt
entwanzt	entwanzt	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	wanzt
silofreier	silofrei	ADJD	2	FALSE	TRUE	FALSE	FALSE	-frei	silo
entflochten	entflochten	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	flochten
unerwartbarer	unerwartbar	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	erwartbar
entschlüpft	entschlüpft	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	schlüpft
riesenlos	riesenlos	ADJD	2	FALSE	FALSE	TRUE	FALSE	-los	riesen
rechtsloser	rechtslos	ADJD	2	FALSE	FALSE	TRUE	FALSE	-los	rechts
entgleisender	entgleisend	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	gleisend
ungesäuerter	ungesäuert	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	gesäuert
unbewachsener	unbewachsen	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	bewachsen
unveräusserlicher	unveräußerlich	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	veräußerlich
ungerösteter	ungeröstet	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	geröstet
entkontaminiert	entkontaminiert	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	kontaminiert
entblockt	entblockt	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	blockt
salzfreier	salzfrei	ADJD	2	FALSE	TRUE	FALSE	FALSE	-frei	salz
unlizensierter	unlizensiert	ADJD	2	FALSE	FALSE	FALSE	TRUE	un-	lizensiert
entwürdigt	entwürdigt	ADJD	2	TRUE	FALSE	FALSE	FALSE	ent-	würdigt
